RETSKU	PRODUCT TITLE	DETAILED DESCRIPTION	CATEGORIZATION	PRODUCT URL	PRIMARY IMAGE URL	SELLING PRICE	REGULAR PRICE	Condition	MANUFACTURER NAME	MANUFACTURER PART NUMBER	UPC / EAN	Availability	Color	Size	Material	Gender	Shipping
0710050PART	Giordana Race Cycling Jersey	"Giordana Race Cycling Jersey. Exclusive TVX2 and Mesh material.  Race Tech Jersey has micro-mesh side and shoulder panels in microfiber material for optimal breatheability.  Two rear pockets with reflective piping and logo plus a zippered pocket for walle"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0710050PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0710050PART.jpg	59.99	95	New	Giordana			Yes					-1
0710051PART	Giordana Corsa Cycling Jersey	"""A jersey that offers benefits not commonly found in this price category.
Miniquadro fabric for maximum ventilation.
Full zip helps even more.
Black side panels are sewn with flat stitching."""	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0710051PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0710051PART.jpg	49.99	60	New	Giordana			Yes					-1
0710052PART	Giordana Sprint Cycling Jersey	"Giordana  Sprint Cycling Jersey.  Made of TVX2 fabric utilizes high quality polyester yarns knit in patterns to maximize the material's ability to breathe."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0710052PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0710052PART.jpg	69.99	95	New	Giordana			Yes					-1
0710055PART	Giordana Tenax Short '09	"Giordana Tenax Short. Athletes and coaches acknowledge the positive training effect of slight muscle compression which is why Giordana uses Hercules power lycra. Exclusive anatomical panels conform to natural contours of body musculature."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0710055PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0710055PART.jpg	89.99	125	New	Giordana			Yes					-1
0710061PART	Giordana Super Roubaix Leg Warmers '09	"Super Roubaix Leg Warmers for those days when you don't quite need to wear tights. Zipper at ankle to ease putting on and removing. Easy to stow in jersey pocket."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0710061PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0710061PART.jpg	39.99	50	New	Giordana			Yes					-1
0771022PART	Bellwether Switchback Baggy Cycle Short	"Bellwether Switchback Baggy Cycle Short has all the design features needed for any epic adventure in the back country. Hydrophobic, durable Hyper DWR outer shell fabric is lightweight, tough, and quick drying. The gusseted design removes any unwanted seam"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0771022PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0771022PART.jpg	49.99	75	New	Bellwether			Yes					-1
0700072PART	Kestrel Logo Jersey	"New-for-2006. Updated go-fast graphics make you look almost as fast as your Kestrel, in moisture-wicking, stay-cool comfort."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0700072PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0700072PART.jpg	79.99	90	New	Kestrel			Yes					-1
0771023PART	Bellwether O2 Short	"Bellwether O2 Short. Premium fit and performance  in this modifed 6-panel short designed for all cycling levels. Durable, silky smooth PS3000 nylon/lycra is unsurpassed in its stretch and recovery abilities."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0771023PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0771023PART.jpg	41.99	45	New	Bellwether	90351	797662113574	Yes			Lycra                                             	male      	-1
0771024PART	Bellwether Criterium Pro Short	"Bellwether Criterium Pro Short is the perfect short for all cycling levels. The Criterium Pro is great from short forays to long hours in the saddle. Outstanding performance and value in this modified 6-panel short. Durable, silky smooth PS3000 nylon/lycr"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0771024PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0771024PART.jpg	54.99	60	New	Bellwether	90535		Yes			Lycra                                             	male      	-1
0771025PART	Bellwether Women's O2 Short	"Bellwether O2 Short. Premium fit and performance  in this modifed 6-panel short designed for all cycling levels. Durable, silky smooth PS3000 nylon/lycra is unsurpassed in its stretch and recovery abilities."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0771025PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0771025PART.jpg	32.99	40	New	Bellwether			Yes					-1
0771026PART	Bellwether Women's Criterium Pro Short	"Bellwether Criterium Pro Short is the perfect short for all cycling levels. The Criterium Pro is great from short forays to long hours in the saddle. Outstanding performance and value in this modified 6-panel short. Durable, silky smooth PS3000 nylon/lycr"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0771026PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0771026PART.jpg	39.99	55	New	Bellwether			Yes			Lycra                                             	female    	-1
0790045PART	Louis Garneau Roadster Jersey	"Louis Garneau Roadster Jersey features:  PRO FIT, Micro-Square, 9 inches/23 cm zip, Elastic at hem, 3 back pockets."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790045PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790045PART.jpg	49.99	80	New	Louis Garneau			Yes					-1
0790046PART	Louis Garneau Speedster Jersey	"Louis Garneau Speedster Jersey features:  PRO FIT, Micro-Airdry, 9 inches/23 cm invisible zip, Elastic at hem, 3 back pockets."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790046PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790046PART.jpg	49.99	80	New	Louis Garneau			Yes					-1
0790049PART	Louis Garneau Power Leg Warmers	"TheLouis Garneau Power Leg Warmers not only provide wind protection on a cool day, but the compressive fit helps to facilitate muscles, reduce fatigue, and prevent injury."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790049PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790049PART.jpg	59.99	70	New	Louis Garneau	1083042		Yes			Lycra                                             	unisex    	-1
0790050PART	Louis Garneau Power Arm Warmers	"Louis Garneau Power Arm Warmers features:  Lycra power, Ergonomic fit, Reflective logo, Flat lock seams."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790050PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790050PART.jpg	39.99	50	New	Louis Garneau	1083043		Yes			Polyester                                         	unisex    	-1
0790053PART	Louis Garneau Women's Savana Jersey	"Louis Garneau Savana Jersey features: PRO FIT, Air-Stripe, Micro-airdry inserts, 8 inches/20.5 cm zip, Back pocket with signature zip, Front reflective logo, Back reflective arrows, Flat lock seams."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790053PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790053PART.jpg	59.99	70	New	Louis Garneau			Yes					-1
0790056PART	Pearl Izumi Women's Select Versa Baggy Shorts	"The Pearl Izumi Women's Select Versa Baggy Short '10 is stacked with features such as a removable liner with their 3D Chamois, durable quick drying fabrics and convenient cargo pockets."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790056PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790056PART.jpg	49.99	70	New	Pearl Izumi			Yes					-1
0790058PART	Louis Garneau Women's Ergo Sensor Short	"Louis Garneau Women's Ergo Sensor Short has Ergo Sensor fabric which is very soft on the skin and provides a very good moisture transfer rate that will keep you dry and comfortable."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790058PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790058PART.jpg	69.99	80	New	Louis Garneau			Yes					-1
0771027PART	Bellwether Backbone Baggy Short	"Bellwether Backbone Baggy Short has all the design features needed for any epic adventure in the back country. The durable polyester outer shell is lightweight, tough, and quick drying, while our gusseted design removes any unwanted seams underneath the c"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0771027PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0771027PART.jpg	39.99	65	New	Bellwether			Yes					-1
0710141PART	Cannondale Surpass II Jersey	"Cannondale Surpass II Jersey features:  Sonic stretch fabric,  Silicone gripper along bottom of jersey,  Team Fit,  3 traditional back pockets and an additional easy access side zip pocket,  Reflective accents."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0710141PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0710141PART.jpg	79.99	100	New	Cannondale			Yes			Polyester                                         	unisex    	-1
0710142PART	Cannondale Aerogrid Jersey	"Cannondale Aerogrid Jersey is part of their High Performance collection.  With a Team fit design and 3 pockets in the back.  Full length zipper."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0710142PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0710142PART.jpg	69.99	85	New	Cannondale			Yes			Polyester                                         	unisex    	-1
0710143PART	Cannondale Monaco Jersey	"Cannondale Monaco Jersey is a competition fit Jersey.  With 18" front zipper.  Wicking material to maintain body coolness.  Side mesh panels provide the comfort needed on a hot summer day.  3 rear pockets for storage."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0710143PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0710143PART.jpg	59.99	75	New	Cannondale			Yes					-1
0790059PART	Sugoi Neo Pro Short	"""Sugoi Neo Pro Short features EMM (Enhanced Moisture Management) which takes nylon/spandex to a higher level of performance. 6 panel contour.
 9 inch inseam. Presto Chamois is a seamless molded construction with a soft, brushed surface for a cool comforta"""	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790059PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790059PART.jpg	34.99	50	New	Sugoi			Yes					-1
0790082PART	Sugoi Tactic Jersey	"Sugoi Tactic Jersey is Sugoi's most progressive jersey providing 3 levels of Zone Construction venting within one non-seamed fabric. Tactic is a multiple-knit engineered technology that integrates strategically positioned air flow textures for targeted co"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790082PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790082PART.jpg	69.99	85	New	Sugoi			Yes					-1
0790083PART	Sugoi Convert Jersey	"""Sugoi Convert Jersey is a multi-season short sleeve jersey and arm warmer combo that offers light versatile coverage with great fit and detailing. 
 FinoStretch is a lightweight stretch base with maximum moisture transfer and minimal retention. The open """	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790083PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790083PART.jpg	64.95	75	New	Sugoi			Yes					-1
0790084PART	Sugoi Women's Form Jersey	"""Sugoi Women's Form Jersey Fast Fit athletic styling for sophisticated speed.  FinoStretch is a lightweight stretch base with maximum moisture transfer and minimal retention. Zone Construction: Vector Stretch side panels with ventilating texture. 
 Detail"""	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790084PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790084PART.jpg	39.95	60	New	Sugoi			Yes					-1
0740434PART	Pearl Izumi Slice Jersey	"Pearl Izumi Slice Jersey is a Fornm Fitting Performance Jersey.  With Full Length zipper in the front, ideal for any hot day.  Rear pockets in clude one zippered security pocket so you do not loise valuables.  Wicking material to keep the body cool and dr"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0740434PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0740434PART.jpg	44.99	60	New	Pearl Izumi			Yes					-1
0790085PART	Sugoi Women's Form S/L Jersey	"""Sugoi Women's Form Sleeveless Jersey is a Fast Fit with athletic styling for sophisticated speed. 
 FinoStretch is a lightweight stretch base with maximum moisture transfer and minimal retention. 
 The open air architecture of Vector Stretch creates a c"""	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790085PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790085PART.jpg	39.95	55	New	Sugoi			Yes					-1
0790060PART	Sugoi Women's Neo Pro Short	"Sugoi Women's Neo Pro Short features EMM (Enhanced Moisture Management) which takes nylon/spandex to a higher level of performance. 6 panel contour. 8 1/2 inch inseam. Presto Chamois is a seamless molded construction with a soft, brushed surface for a coo"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790060PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790060PART.jpg	39.99	60	New	Sugoi			Yes					-1
0790061PART	Sugoi Women's Lucky Cycling Short	"Sugoi Women's Lucky Short is a Hip short for the hip girl with a cool hip pocket.  Helix provides a soft, matte surface with a firm spandex-supportive fit. 6 panel contour. Low rise is designed to sit below the waist. Detailed with flat lock stitching. 1 "	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790061PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790061PART.jpg	49.99	75	New	Sugoi			Yes					-1
0791011PART	Pearl Izumi Originals Jersey	"Pearl Izumi Originals Jersey.  Designed for the cyclist who wants an exciting look with technical performance. These jerseys combine unique, original graphics with moisture-managing fabric."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0791011PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0791011PART.jpg	59.99	75	New	Pearl Izumi			Yes					-1
0790062PART	Sugoi Women's Evolution Short	"""Sugoi Evolution Short features the EvoTech. The  evolution of gradiant-denier dual-surface technology for durable, dependable, performance. 
 8 panel contour. Detailed with flat lock stitching.
 8 inch inseam. The Ricaro2 is a multi-component pressure-s"""	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790062PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790062PART.jpg	59.99	95	New	Sugoi			Yes					-1
0790063PART	Sugoi Evolution Short	"""Sugoi Evolution Short features the EvoTech. The evolution of gradiant-denier dual-surface technology for durable, dependable, performance.
 8 panel contour. Detailed with flat lock stitching. 
 9 inch inseam. The Ricaro2 is a multi-component pressure-se"""	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790063PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790063PART.jpg	69.99	90	New	Sugoi			Yes					-1
0790086PART	Sugoi Subzero Leg Warmer	"Sugoi Subzero Leg Warmer is Power packed full length leg protection improved with added water resistance."	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790086PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790086PART.jpg	44.99	55	New	Sugoi			Yes			Polyester                                         	unisex    	-1
