code	name	description	price	product-url	merchant-site-category	image-url	manufacturer	classification	condition	size	color	SalePrice	MSRP	in-stock	availability	promo-text	shipping-price
1736225	Park WTK-1 Essential Tool Kit	Park WTK-1 Essential Tool Kit is designed for the casual cyclist, the economical WTK-1 contains the tools needed for many basic adjustments and repairs at home or on the road. Includes: 3, 4, 5, 6mm hex wrenches; tire levers; patch kit; straight blade scr	15.99	http://www.bicyclebuys.com/maintenance/Toolsets/1736225	Bicycles > Tools > Bicycle Tool Sets	http://www.bicyclebuys.com/productimages/1736225.jpg	Park	new	new			15.99	20	y	1,2		
1736207	Finish Line Chain Cleaner Kit	Finish Line Chain Cleaner Kit quickly and easily cleans your chain by clipping unit onto chain. In only 60 seconds you can have smoother shifting and your drivetrain will look like new!	24.989999999999998	http://www.bicyclebuys.com/maintenance/DrivetrainTools/1736207	Bicycles > Tools > Drivetrain Tools	http://www.bicyclebuys.com/productimages/1736207.jpg	Finish Line	new	new			24.99	35	y	1,2		
1736501PART	Muc-Off Nano Tech Bike Cleaner	Muc-Off's Nano Tech cleaning formula makes life easy, regardless of the weather conditions or time of year. Muc-Off Nano Tech Bike Cleaner has an incredibly effective cleaning formula containing Nano Technology that also cares for your bike's delicate fin	10.99	http://www.bicyclebuys.com/maintenance/Lubes/1736501PART	Bicycles > Lubrication > Lubricants	http://www.bicyclebuys.com/productimages/1736501PART.jpg	Muc-Off	new	new			10.99	12	y	1,2		
0601536PART	Continental Race King Foldable Tire	The Race King has presented itself as a talented newcomer in the best way possible - with victories! Irina Kalentieva - Topeak/Ergon took the first prototype to the podium at the 2007 UCI World Cup Championships. The secret of the Race King is a large vol	39.990000000000002	http://www.bicyclebuys.com/tires/TiresATB/0601536PART	Bicycles > ATB Tires > Mountain Tires	http://www.bicyclebuys.com/productimages/0601536PART.jpg	Continental	new	new			39.99	45	y	1,2		
0114542	Avenir XL Tour  Rear Rack Black	Full alloy construction with stainless hardware.  Classic top plate styling with plenty of space.  Designed to fit most bikes.  XL Tour rack features extended side panels for loaded touring. Weight limit 55lbs	27.989999999999998	http://www.bicyclebuys.com/bagsracks/Racks/0114542	Bicycles > Bike Racks > Bicycle Racks	http://www.bicyclebuys.com/productimages/0114542.jpg	Avenir	new	new		Black	27.99	35	y	1,2		
0130010	Allen 12 Bike Parking Rack 206D	This is an industrial grade outdoor rack able to hold 12 bikes (Double Sided).  Constructed from heavy duty steel with Black Polyester Coat Finish over a Zinc Plate Undercoat.  The vertical sections on the Allen Parking Racks feature are completely welded	399.94999999999999	http://www.bicyclebuys.com/storagesystems/ParkingStands/0130010	Bicycles > Storage Systems > Parking Stands	http://www.bicyclebuys.com/productimages/0130010.jpg	Allen Sports	new	new			399.95	450	y	1,2		
NILI3PART	Nike Ligure ATB Carbon Shoe	Built in Italy on Nike's Italian made cycling last for proven comfort and support. Carbon Fiber insole plate provides road shoe stiffness, is light weight and puts the rider closer to the pedal.  The BRS1000 outsole with dual toe cleats provides proven Ni	99.989999999999995	http://www.bicyclebuys.com/shoes/ShoeMTB/NILI3PART	Bicycles > Shoes > Mountain Shoes	http://www.bicyclebuys.com/productimages/NILI3PART.jpg	Nike	new	new			99.99	140	y	1,2		
SISPD	Sidi SPD Shoe Adaptor	This allows you to use SPD pedals with your Genius and Millennium soled shoes.	21.989999999999998	http://www.bicyclebuys.com/shoes/ShoeRoad/SISPD	Bicycles > Shoes > Road Shoes	http://www.bicyclebuys.com/productimages/SISPD.jpg	SIDI	new	new			21.99	0	y	1,2		
0740412PART	Pearl Izumi Quest Short Black	Pearl Izumi’s most popular entry level cycling short. The Quest Short provides excellent performance for riders of all types.	44.990000000000002	http://www.bicyclebuys.com/clothing/Shorts/0740412PART	Bicycles > Shorts > Cycle Shorts	http://www.bicyclebuys.com/productimages/0740412PART.jpg	Pearl Izumi	new	new		Black	44.99	50	y	1,2		
0114585	BikeHard Wireless Cycle Computer	BikeHard Wireless Cycle Computer is an 8 function, 2 button wireless computer. With large number display, it is easy to read.  Speed is always displayed along with all the selectable functions.  An option scan is available to cycle thru all the functions 	29.989999999999998	http://www.bicyclebuys.com/electronics/Computers/0114585	Bicycles > Cycle Computers > Cycle Computers	http://www.bicyclebuys.com/productimages/0114585.jpg	BikeHard	new	new			29.99	45	y	1,2		
0114171	Cat Eye TL-LD150 Taillight	Cat Eye TL-LD150 Taillight. Five bright LEDs deliver great brightness with impressive runtime. Three flashing modes let you select the right level of visibility.	12.99	http://www.bicyclebuys.com/lights/LightTail/0114171	Bicycles > LightSets > Tail Lights	http://www.bicyclebuys.com/productimages/0114171.jpg	CatEye	new	new			12.99	15	y	1,2		
NICA3PART	Nike Carnerso Mountain Shoe	Built in Italy on Nike's Italian made cycling last for proven comfort and support. Carbon Fiber insole plate provides road shoe stiffness, is light weight and puts the rider closer to the pedal.  The BRS1000 outsole with dual toe cleats provides proven Ni	109.98999999999999	http://www.bicyclebuys.com/shoes/ShoeMTB/NICA3PART	Bicycles > Shoes > Mountain Shoes	http://www.bicyclebuys.com/productimages/NICA3PART.gif	Nike	new	new		Blue/Black	109.99	150	y	1,2		
0119684	Topeak Tour Guide HB HandleBar Bag (TT3021B)	A full featured handlebar bag with a QuickClick™ bracket and a shoulder strap that makes it easy to take it with you. For extended touring, day trips and commuting. Rain cover included.	44.990000000000002	http://www.bicyclebuys.com/bagsracks/BagHandlebar/0119684	Bicycles > Bags > Handlebar Bags	http://www.bicyclebuys.com/productimages/0119684.jpg	Topeak	new	new			44.99	56	y	1,2		
BEBO9PART	Bell Boomerang Infant Helmet	Bell Boomerang Infant Helmet. Finally, a helmet that can keep up with your todder. Featuring an extended coverage ESP foam liner with Tigh-Fit Microshell, PinchGuard buckle, a foam visor. Vents 8 Weight 10.2oz	29.989999999999998	http://www.bicyclebuys.com/helmets/HelmetKids/BEBO9PART	Bicycles > Helmets > Kids / Youth Helmets	http://www.bicyclebuys.com/productimages/BEBO9PART.jpg	Bell	new	new			29.99	30	y	1,2		
0119741	Topeak MTX Dual Side Frame (TC1009)	Topeak MTX Dual Side Frame Clip-on pannier supports for the popular QR Beam Rack MTX and EX. Extend your range with these lightweight supports.	23.989999999999998	http://www.bicyclebuys.com/bagsracks/Racks/0119741	Bicycles > Bike Racks > Bicycle Racks	http://www.bicyclebuys.com/productimages/0119741.jpg	Topeak	new	new			23.99	27	y	1,2		
1730022	Crank Brothers Multi-19 Tool	Crank Brothers Multi 19 Tool supllies most anything you need on the Road/Trail.  Includes: Chain tool, spoke wrench, hex wrenches 2.5, 3, 4, 5, 6, 8.  Two philips annd two flat screwdrivers.  T25 Torx, 8 and 10 mm open end wrenches.  Comes with a stainles	24.989999999999998	http://www.bicyclebuys.com/maintenance/ToolMulti/1730022	Bicycles > Tools > Multi Tools	http://www.bicyclebuys.com/productimages/1730022.jpg	Crank Brothers	new	new			24.99	30	y	1,2		
160250PART	Cinelli Gel Handlebar Tape	The original Cinelli handlebar tape, in a mixture of polyurethanes with a high content of natural cork, which absorbs shock and sweat and ensures a safe, comfortable grip.	22.989999999999998	http://www.bicyclebuys.com/barsstems/BarCovering/160250PART	Bicycles > Handlebar Tape/Grips > Handlebar Tape / Grips	http://www.bicyclebuys.com/productimages/160250PART.jpg	cinelli	new	new			22.99	30	y	1,2		
0119748	Topeak Beam Rack RX E-Type w/Side Frame (TA2401E)	Topeak QR Beam Rack RX with Dual Side Frame RX.  A lightweight beam rack designed for sleek road and fitness bikes.	39.990000000000002	http://www.bicyclebuys.com/bagsracks/Racks/0119748	Bicycles > Bike Racks > Bicycle Racks	http://www.bicyclebuys.com/productimages/0119748.jpg	Topeak	new	new			39.99	55	y	1,2		
