RETSKU	PRODUCT TITLE	DETAILED DESCRIPTION	CATEGORIZATION	PRODUCT URL	PRIMARY IMAGE URL	SELLING PRICE	REGULAR PRICE	Condition	MANUFACTURER NAME	MANUFACTURER PART NUMBER	UPC / EAN	Availability	Color	Size	Material	Gender	Shipping
0700012PART	Louis Garneau Tri Elite Shorts '13	"The Louis Garneau Men Tri Elite Course Shorts are constructed of the Louis Garneau CB Lazer Rev fabric. These shorts are designed with performance as a goal and therefore feature a one-piece technology build. This allows for a minimum number of seams for "	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0700012PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0700012PART.jpg	116.99	130	New	Louis Garneau	3850437					Polyester                                         	male      	-1
0700015PART	Louis Garneau Pro Suit '13	"The Louis Garneau Men Pro Suit is constructed out of high performance, lightweight materials to form an aggressive yet comfortable suit. This suit is very comfortable as it has Stretch ultra light trim, a Crotch Flex panel, and the Louis Garneau ProFit me"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0700015PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0700015PART.jpg	125.99	140	New	Louis Garneau	3858255					Polyester                                         	male      	-1
0700020PART	louis Garneau Pro Sleeveless Jersey	"The Louis Garneau Men Pro Sleeveless is constructed of lightweight materials that maintain an attractive look as well as a high level of comfort. This riding jersey features a very convenient zipper. It is sews so that the teeth pull away from the user to"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0700020PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0700020PART.jpg	80.99	90	New	Louis Garneau	3820693					Polyester                                         	male      	-1
0700021PART	louis Garneau Pro SL Semi-Relax Jersey	"The Louis Garneau Men Pro SL Semi-Relax Jersey is constructed of strong, lightweight materials designed to last. This Jersey features Stretch ultra light trim, Flatlock, and Mini Flatlock seams to maximize comfort while on the saddle. Additionally, to eli"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0700021PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0700021PART.jpg	85.5	95	New	Louis Garneau	3820691					Polyester                                         	male      	-1
0700025PART	louis Garneau Tri Power Lazer Shorts	"The Louis Garneau Men Tri Power Lazer Shorts are constructed of Louis Garneau's CB Lycra Power fabric to form an aggressively designed, high performance pair of shorts. These shorts are not only impressive in their deliverance of performance; they’re also"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0700025PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0700025PART.jpg	80.99	90	New	Louis Garneau	1050441					Polyester                                         	male      	-1
0700027PART	louis Garneau Pro 8 Shorts	"The Louis Garneau Men Pro 8 Shorts are an attractive looking, 8 panel design that provides maximum comfort and muscle support. These shorts are anatomically fit and feature a rear mesh pocket with a flap to protect the contents. This pocket is idea for st"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0700027PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0700027PART.jpg	80.99	90	New	Louis Garneau	3850439					Polyester                                         	male      	-1
0701332PART	Louis Garneau Tri Elite Course Suit	"Louis Garneau Tri Elite Course Suit has a blend of cooling technology and aerodynamic enhancement fabrics.  This construct of the Suit uses coldblack® technology.   With protection from UV rays and improvement of a rider’s heat management by reflecting he"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0701332PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0701332PART.jpg	224.95	250	New	Louis Garneau	3858253					Lycra                                             	male      	-1
0790257PART	Louis Garneau Woman's Equipe Cycling Jersey '13	"The Louis Garneau Women's Equipe Jersey is designed for comfort, style, and performance. Made from Diamond fabric, it looks 
great on and off the saddle. This jersey features a full length zipper that provides the rider with maximum ventilation when 
"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790257PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790257PART.jpg	76.49	90	New	Louis Garneau	3820590					Polyester                                         	female    	-1
0790258PART	Louis Garneau Equipe Cycling Jersey	"The Louis Garneau Equipe Jersey is designed for comfort, style, and performance. Made from diamond fabric, This jersey features a full length zipper that provides the rider with maximum ventilation when desired. Additionally, three angled back pockets are"	Sporting Goods > Bicycles & Scooters > Apparel	http://www.bicyclebuys.com/item/0790258PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0790258PART.jpg	76.49	85	New	Louis Garneau	3820589					Polyester                                         	female    	-1
0100014PART	Profile Design RMC Carbon Water Bottle Cage Rack	"Profile Design RMC Carbon Water Bottle Cage Rack is designed with the triathelete in mind. This carbon fiber rear drink system mounts behind the rider and has accessory mounting straps. An extra storage area is built under the saddle for various accessori"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0100014PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100014PART.jpg	149.99	0	New	Profile Designs	RMC					Carbon                                            	unisex    	-1
0100032	Profile Design Karbonlite Kage KK2	"Profile Design Karbonlite Kage KK2 Weighs in at a mere 21 grams makes this one of the lightest items available. The unique bottle grip ensures against "bottle launch" no matter where it is mounted.

Matte Carbon Finish
Weight: 33g"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0100032#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100032.jpg	56.49	65	New	Profile Designs	KK2	1072366098993		Carbon	Universal Size	Carbon                                            	unisex    	-1
0101129PART	CamelBak Magic 72oz	"CamelBak Magic, sister to the CamelBak Lobo, provides the most hydration and storage of any of our women's external fill products. A flexible, stable system, the Magic is perfect for 2-3 hours of trail riding."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101129PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101129PART.jpg	59.99	75	New	CamelBak						Polyester                                         	unisex    	-1
0101126PART	CamelBak M.U.L.E. NV 100oz '10	"CamelBak has taken the M.U.L.E. and optimized it for even more comfort by including a new N.V.I.S. Back Panel that draws the pack away from a mountain biker's back. Hydrate for 3+ hours on the trail with a 100oz OMEGA HydroTanium Reservoir. With superior "	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101126PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101126PART.jpg	74.99	115	New	CamelBak	MULE10					Polyester                                         	female    	-1
0101185PART	Camelbak Chaos 70 oz Hydration Pack	"The CamelBak® Chaos™ hydration pack is a low-profile, super-clean pack that holds all your downhill/freeride gear plus serves up enough water for 1-2 hours of riding. Load it up for the trip to the top, cinch down, and drop in."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101185PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101185PART.jpg	64.99	80	New	CamelBak						Polyester                                         	unisex    	-1
0101189PART	CamelBak Havoc 100oz	"CamelBak Havoc 100oz. Epic days on the bike deserve our biggest freeride pack. The Havoc is a sturdy, do-it-all pack offering organized and protective storage for your video cam, goggles, and tools, plus 3+ hours of water."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101189PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101189PART.jpg	89.99	110	New	CamelBak								-1
0101190PART	CamelBak Mayhem 100oz	"The CamelBak Mayhem is a technical pack that securely and stably hauls helmet and guards up the mountain, and gives you 3+ hours of water to draw from."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101190PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101190PART.jpg	79.99	90	New	CamelBak								-1
0101100PART	CamelBak RaceBak Men's 72oz Jersey	"The CamelBak RaceBak integrates wearable hydration into performance apparel optimized for endurance sports. Vest features a built-in pouch that carries a reservoir close to your back.
HydroPouch is an integrated reservoir compartment that encapsulates a "	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101100PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101100PART.jpg	64.99	100	New	CamelBak								-1
0101101PART	CamelBak RaceBak Women's 72oz Jersey	"The CamelBak RaceBak integrates wearable hydration into performance apparel optimized for endurance sports. Vest features a built-in pouch that carries a reservoir close to your back.
HydroPouch is an integrated reservoir compartment that encapsulates a "	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101101PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101101PART.jpg	69.99	100	New	CamelBak								-1
0101183PART	Camelbak L.U.X.E. 100 oz Hydration Pack	"Camelbak L.U.X.E. 100 oz is for the woman mountain bike enthusiast who will appreciate the L.U.X.E.’s combination of innovative features, premium materials, and aggressive design. With superior, secure overflow storage, and incredible stability, this is t"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101183PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101183PART.jpg	69.99	85	New	CamelBak						Polyester                                         	unisex    	-1
0100047	Profile Design Razor Bottle System	"Profile Design Razor Bottle System is the thinnest most aerodynamic bottle we've seen in a long time. Comes with specifically shaped carbon cage and razor thin bottle."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0100047#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100047.jpg	59.99	70	New	Profile Designs	ACRZRDRK	1072366099350				Plastic                                           	unisex    	-1
0101211PART	CamelBak VeloBak	"CamelBack VeloBak.  Wear your water: the first 3-pocket cycling jersey with integrated hydration for 2+ hours of road or mountain biking.  HydroPouch
Innovative, integrated reservoir compartment encapsulates a 72 oz / 2.1 L reservoir to support  nd stabi"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101211PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101211PART.jpg	99.99	130	New	CamelBak								-1
0101212PART	CamelBak Women's VeloBak	"CamelBack Women's VeloBak.  Wear your water: the first 3-pocket cycling jersey with integrated hydration for 2+ hours of road or mountain biking.  HydroPouch
Innovative, integrated reservoir compartment encapsulates a 72 oz / 2.1 L reservoir to support  "	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101212PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101212PART.jpg	99.99	130	New	CamelBak								-1
0101213PART	Camelbak Lobo 100oz '10	"The mountain bike enthusiast will appreciate the fact that the Lobo™ has the most hydration and storage capacity of any of CamelBak’s external fill products. A flexible, stable system, the Lobo™ is perfect for several hours of hard trail riding. Easily ac"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101213PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101213PART.jpg	54.99	130	New	CamelBak						Polyester                                         	unisex    	-1
0101214PART	CamelBak Magic 72oz '10	"CamelBak Magic 72oz '10. The female mountain bike enthusiast will appreciate the fact that the Magic™ has the most hydration and storage capacity of any of CamelBak’s Women’s external fill products. A flexible, stable system, the Magic™ is perfect for sev"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101214PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101214PART.jpg	59.99	75	New	CamelBak						Polyester                                         	unisex    	-1
0101219PART	Camelbak The Don 100oz '10	"Camelbak The Don is indeed the don of all Camelbaks. Carry your full-face helmet, armor and more for a full day thrashing the mountain.
This CamelBak is designed to carry Full-face Helmet, Body Armor, Goggles, Extra Layers, Lunch, Tools, Pumps, Spare Tub"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101219PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101219PART.jpg	94.99	120	New	CamelBak						Polystyrene                                       	unisex    	-1
0101220PART	Camelbak Consigliere 70oz '10	"Camelbak Consigliere 70oz '10. Carry all the protection and hydration you need to bomb the mountain in 2 hours or less. Designed to carry Full-face Helmet, Body Armor, Goggles, Extra Layer, Snacks, Tools, Pumps, Spare Tube, Electronics."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101220PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101220PART.jpg	69.99	90	New	CamelBak						Polyester                                         	unisex    	-1
0101221PART	CamelBak Octane XCT 70oz '10	"CamelBak Octane XCT 70oz '10 is perfect for the minimalist Cross-Country Trail Running/Biking adventure of 2+ hours. It's designed to carry Extra Layers, Rain Gear, Trail Maps,
Energy Bars."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101221PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101221PART.jpg	54.99	75	New	CamelBak						Polyester                                         	unisex    	-1
0120017	Shimano PRO Carbon Fiber Water Bottle Cage UD	"Shimano PRO UD Carbon Bottle Cage offers a superb design and finish with stiff construction for durable and rigid clamping and is lightweight at 24G. Highest Quality accessories from Shimano!"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0120017#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0120017.jpg	69.99	55	New	Shimano	PRBC0004	8717009315821				Carbon                                            	unisex    	-1
0101232PART	CamelBak Lobo 100oz Hydrapack '11	"CamelBak Lobo 100oz Hydrapack.  The sleek hydration pack for 3+ hours of mountain biking with essential gear.  Includes the new Antidote Reservoir with Quick Link System-- the ultimate cure for dehydration."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101232PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101232PART.jpg	69.99	75	New	CamelBak						Polyester                                         	unisex    	-1
0101234PART	CamelBak Charge 450 100oz Hydrapack '11	"The CamelBak Charge 450 100oz Hydrapack is a lightweight endurance pack for MTB races and adventures.  Includes the new Antidote™ Reservoir with Quick Link™ System."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101234PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101234PART.jpg	79.99	100	New	CamelBak						Polyester                                         	unisex    	-1
0101236PART	CamelBak Rogue 70oz Hydrapack '13	"CamelBak Rogue 70oz Hydrapack is a versatile pack for 2+ hours on the bike with essential cargo.  Includes the new Antidote™ Reservoir.  200cubic inches of space."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101236PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101236PART.jpg	58.5	59	New	CamelBak	Rogue-12					Nylon                                             	unisex    	-1
0101243PART	CamelBak Consigliere 70oz Hydrapack '11	"CamelBak Consigliere 70oz Hydrapack '11. Carry all the protection and hydration you need to bomb the mountain in 2 hours or less.  Includes the new Antidote™ Reservoir with Quick Link™ System."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101243PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101243PART.jpg	81.99	89	New	CamelBak						Polyester                                         	unisex    	-1
0101244PART	CamelBak RaceBak Men's 70oz Hydration Jersey '13	"CamelBak RaceBak Men's 72oz Hydration Jersey.  CamelBak introduces the breakthrough concept of wearable hydration with the RaceBak™, designed for cyclists, endurance athletes and triathletes. The RaceBak™ fits comfortably under a jersey and has an aerodyn"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101244PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101244PART.jpg	69.99	100	New	CamelBak						Polyester                                         	male      	-1
0101245PART	CamelBak RaceBak Women's 70oz Hydration Jersey '13	"CamelBak RaceBak Women's 72oz Hydration Jersey.  CamelBak introduces the breakthrough concept of wearable hydration with the RaceBak™, designed for cyclists, endurance athletes and triathletes. The RaceBak™ fits comfortably under a jersey and has an aerod"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101245PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101245PART.jpg	69.99	100	New	CamelBak	6157					Polyester                                         	female    	-1
0101246PART	CamelBak Fourteener 100oz Hydrapack '13	"CamelBak Fourteener 100oz Hydrapack.  The award-winning compact solution for done-in-a-day or everyday adventures.  Includes the new Antidote™ Reservoir with Quick Link™ System."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101246PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101246PART.jpg	125.99	140	New	CamelBak						Polyester                                         	unisex    	-1
0101247PART	CamelBak Aventura Women's 100oz Hydrapack '13	"CamelBak Aventura Women's 100oz Hydrapack '11.  Women's-specific design for done-in-a-day backcountry pursuits and adventures.  Includes the new Antidote™ Reservoir with Quick Link™ SystemAntidote™ Reservoir with Quick Link™ System."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101247PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101247PART.jpg	112.5	125	New	CamelBak						Polyester                                         	female    	-1
0101251PART	CamelBak Octane 18X 100oz Hydrapack '11	"CamelBak Octane 18X 100oz Hydrapack '11.  At 1 lb. with 18L of fully expanded cargo capacity, this pack is perfect for 3+ hours of nonstop action.  Includes the new Antidote™ Reservoir with Quick Link™ System."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101251PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101251PART.jpg	79.99	99	New	CamelBak						Polyester                                         	unisex    	-1
0101252PART	CamelBak Octane LR 70oz Hydrapack '11	"CamelBak Octane LR 70oz Hydrapack '11.  This Lumbar Reservoir (LR) hydration system keeps water secure and amazingly stable for trail running and adventure races.  Includes the new Antidote™ Reservoir with Quick Link™ System."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101252PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101252PART.jpg	69.99	99	New	CamelBak						Polyester                                         	unisex    	-1
0101253PART	CamelBak Octane XCT 100oz Hydrapack '11	"CamelBak Octane XCT 100oz Hydrapack '11.  Perfect for minimalist trail running or trail riding.  Includes the new Antidote™ Reservoir with Quick Link™ System."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101253PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101253PART.jpg	59.99	79	New	CamelBak						Polyester                                         	unisex    	-1
0101260PART	CamelBak M.U.L.E. 100oz Hydrapack '11	"CamelBak M.U.L.E. 100oz Hydrapack '11.  The original narrow-gauge pack for 3+ hours of mountain bike action.  Includes the new Antidote™ Reservoir with Quick Link™ System"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101260PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101260PART.jpg	69.99	100	New	CamelBak	MULE11					Polyester                                         	unisex    	-1
0101261PART	CamelBak L.U.X.E. Women's 100oz Hydrapack '11	"CamelBak L.U.X.E. Women's 100oz Hydrapack '11.  The women's-specific narrow-gauge pack for 3+ hours of trail riding action.  Includes the new Antidote™ Reservoir with Quick Link™ System."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101261PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101261PART.jpg	80.1	89	New	CamelBak						Polyester                                         	unisex    	-1
0101264PART	CamelBak H.A.W.G. NV 100oz Hydrapack	"CamelBak H.A.W.G. 100oz Hydrapack '11.  The full-day mountain bike pack for adventures in any weather.  Includes the new Antidote™ Reservoir with Quick Link™ System."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101264PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101264PART.jpg	135	150	New	CamelBak	HAWGNV-12					Polyester                                         	unisex    	-1
0101267PART	Camelbak Capo 100oz. Hydrapack '11	"The Camelbak Capo is the mid-sized all-mountain freeride pack to help you go big before you go home. Includes the new Antidote Reservoir with Quick Link System."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101267PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101267PART.jpg	89.1	100	New	CamelBak	6156					Polyester                                         	unisex    	-1
0101268PART	Camelbak The Don 100oz. Hydrapack '11	"Camelbak The Don 100oz. Hydrapack '11.  Carry your full-face helmet, armor and more for a full day thrashing the mountain.  Includes the new Antidote™ Reservoir with Quick Link™ System"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101268PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101268PART.jpg	107.1	120	New	CamelBak						Polyester                                         	unisex    	-1
0100029	FSA Vision TT Drink System	"FSA Vision TT Drink System is one of the coolest aero drink systems we've ever seen here. Tucking well under your clip-ons and providing you with a completely enclosed bladder and hose, the Vision Drink system will help prevent a traditional 'aero' bottle"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0100029#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100029.jpg	99.99	300	New	FSA	670-3802	400310039019						-1
0100092	Profile Designs H2 Aero Drink System	"Profile Designs H2 Aero Drink System. Introducing the most innovative drink system to hit the market. Super secure mounting system clamps on to the steerer tube under the stem and has a spring-loaded ball bearing bottle release mechanism. No more floppy b"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0100092#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100092.jpg	109.99	130	New	Profile Designs	ACH2OARDRK	723660999889				Alloy                                             	unisex    	-1
0101000PART	CamelBak Charge LR 70oz Hydration Pack	"CamelBak Charge LR 70oz Hydration Pack is a simple, no-frills lumbar hydration pack. 2 liter liquid capacity (427 C.I. total pack capacity) and space to hold just enough to get you out and back home with very little fuss."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101000PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101000PART.jpg	89.99	100	New	CamelBak						Nylon                                             	unisex    	-1
0101735PART	CamelBak Blowfish 70oz Hydrapack	"CamelBak Blowfish Hydrapackhas a 70oz (2 Liters) reservoir capacity.  Includes the new Antidote™ Reservoir with Quick Link™ System.  The Reservoir has a lightweight fillport, dryer arms, center baffling and low-profile design.  The patented Big Bite™ Valv"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101735PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101735PART.jpg	76.5	85	New	CamelBak	BLOW12					Nylon                                             	unisex    	-1
0101736PART	CamelBak Charge 100oz Hydrapack	"The CamelBak Charge 100oz has the Antidote reservoir with Quick Link System.  A 100oz capacity for liquid and a total carrying capacity of 701 cubic inches.  Ultra light materials were used f\to make this pack.  The harness is a  Ultra-light 3-D Mesh Inde"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101736PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101735PART.jpg	89.99	115	New	CamelBak	charg100					Nylon                                             	unisex    	-1
0101350PART	CamelBak Lobo 100oz Hydrapack '12	"CamelBak Lobo 100oz Hydrapack.  The sleek hydration pack for 3+ hours of mountain biking with essential gear.  Includes the new 100 oz (3 L) Antidote reservoir with Quick Link™ System, 1/4 turn - easy open/close cap, lightweight fillport, dryer arms, cent"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101350PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101350PART.jpg	76.5	85	New	CamelBak	LOBO12					Nylon                                             	unisex    	-1
